8.607284963672110489e-01	8.709005551264195066e-01	1.742803982037377075e+00	9.037749551350623411e-01	1.727170640859723161e+00	8.674174785275223787e-01	1.655322957635085857e+00	9.478713964857312657e-01	8.750000000000000000e-01	9.558058261758407559e-01	0.000000000000000000e+00	8.232233047033631346e-01	1.708333333333333481e+00	1.697336260745811565e+00	9.535761654557370903e-01	9.037749551350623411e-01	1.712030535270599341e+00	8.881966011250105320e-01	8.232233047033631346e-01	1.784918692009320740e+00	1.763196601125010421e+00	1.791987426415539097e+00	1.681897336628911832e+00	1.716622946525558024e+00	8.750000000000000000e-01	1.625000000000000000e+00	9.246221638555590649e-01	8.979379273840342179e-01	8.750000000000000000e-01	1.608850073275227111e+00	9.454455274410018539e-01	1.665109421694944025e+00	1.573223304703363024e+00	9.331846895218939286e-01	8.613249509436926576e-01	1.750544507899861379e+00	1.775474895315145574e+00	1.882451448606130562e+00	1.683772233983162003e+00	1.625772400408125540e+00	1.693813782152102654e+00	9.209430584957905008e-01	1.749471605172970401e+00	1.662744168748629292e+00	1.670950048316545367e+00	8.232233047033631346e-01	1.887922949025875763e+00	9.564805860110755509e-01	1.791666666666666519e+00	9.454455274410018539e-01	1.760723304703363024e+00	1.761164549684629987e+00	9.278312163512967281e-01
8.686935671402774561e-01	8.402475873943265894e-01	9.466998209110973894e-01	8.979379273840342179e-01	1.694785701996324390e+00	8.437500000000000000e-01	9.543564535412362160e-01	8.525580438451028087e-01	9.116116523516815118e-01	9.375000000000000000e-01	8.232233047033631346e-01	0.000000000000000000e+00	9.410744349011210819e-01	9.375000000000000000e-01	7.373871342805549123e-01	8.979379273840342179e-01	9.071523309114740696e-01	9.209430584957905008e-01	1.566987298107780813e+00	1.686612014274196492e+00	1.695864394353685078e+00	1.661611652351681512e+00	9.331846895218939286e-01	8.933996418221947788e-01	1.651538287470661892e+00	1.742417478527522379e+00	8.400994627332921683e-01	8.556624327025935672e-01	8.674174785275223787e-01	7.856267685718639759e-01	8.456966500379080598e-01	8.418861169915810017e-01	9.375000000000000000e-01	8.110177634953863457e-01	7.793693479695429360e-01	1.666021806777594261e+00	1.721930682857911510e+00	1.683781507538665068e+00	8.674174785275223787e-01	9.410744349011210819e-01	9.116116523516815118e-01	6.645898033750314848e-01	9.527544408738466419e-01	8.556624327025935672e-01	1.588994445342395423e+00	1.606080701420832479e+00	1.671733917850693585e+00	9.076813817655005057e-01	1.559180548036085412e+00	9.614241625094770427e-01	9.375000000000000000e-01	1.630175880796775445e+00	8.469068910760513269e-01
9.381015539409827131e-01	8.709005551264195066e-01	1.841288830522225695e+00	9.358499700900415608e-01	9.235280887098127334e-01	1.712112193592251863e+00	9.139337034176129304e-01	1.709385984508969836e+00	1.806350832689629371e+00	8.821488698022420527e-01	1.708333333333333481e+00	9.410744349011210819e-01	0.000000000000000000e+00	1.731359517582557572e+00	8.762031078819654262e-01	9.358499700900415608e-01	9.562311890467591891e-01	1.780065123192348109e+00	1.479779942740059528e+00	1.857282549958203077e+00	1.834680367955095370e+00	1.890577972616897862e+00	1.727684430162053086e+00	1.708235354595209143e+00	8.333333333333333703e-01	8.333333333333333703e-01	1.754125713502191042e+00	1.616723361912980161e+00	9.166666666666666297e-01	1.696052168237547342e+00	1.633070838340032971e+00	1.693059868916687805e+00	8.821488698022420527e-01	1.594874331389477762e+00	1.720443782870664018e+00	1.772329099369260197e+00	1.807549910270124682e+00	1.780086797186276382e+00	9.166666666666666297e-01	8.888888888888888395e-01	1.722222222222222321e+00	1.605664238276152567e+00	1.781546620127949510e+00	1.737811302504835620e+00	1.769579565313028624e+00	1.632148869802242164e+00	8.821488698022420527e-01	9.419741146814341048e-01	1.833333333333333259e+00	1.842728746635468928e+00	1.744896675022242771e+00	1.768991854398185959e+00	1.688995766035926938e+00
1.717671180298550704e+00	9.087129070824723209e-01	1.636954636064908319e+00	9.319586182560228860e-01	1.755354303980683817e+00	9.375000000000000000e-01	8.174258141649446419e-01	9.262790219225514043e-01	1.697336260745811565e+00	1.835866958925346903e+00	1.697336260745811565e+00	9.375000000000000000e-01	1.731359517582557572e+00	0.000000000000000000e+00	8.686935671402774561e-01	1.654677078359984232e+00	9.535761654557370903e-01	1.777410099601326010e+00	1.566987298107780813e+00	1.729486660559823807e+00	9.209430584957905008e-01	1.822021814894013936e+00	8.663693790437878572e-01	1.585700684400902727e+00	1.651538287470661892e+00	1.786611652351681512e+00	1.571159466568931462e+00	8.556624327025935672e-01	9.116116523516815118e-01	8.285014148574911808e-01	7.685449750568621452e-01	8.418861169915810017e-01	1.657002829714982362e+00	9.055088817476931728e-01	1.513275796457912215e+00	1.767274085054275190e+00	1.731359517582557572e+00	8.979379273840342179e-01	9.116116523516815118e-01	1.583496905726685000e+00	1.618279319241602066e+00	7.763932022500210639e-01	9.055088817476931728e-01	1.518194312502859855e+00	1.714375834955416789e+00	1.614241625094770205e+00	1.726138721247417074e+00	8.769085090206673039e-01	1.670983946911074991e+00	1.775575802454994800e+00	1.716526645243079408e+00	1.761482313656498100e+00	1.593819016414965706e+00
8.965517241379310498e-01	8.561610095543847887e-01	1.625277391466113830e+00	9.285258310108136515e-01	9.573985677157694774e-01	9.343467835701386726e-01	9.041073397029231185e-01	8.451193814675267424e-01	1.648998786632236424e+00	9.671733917850693363e-01	9.535761654557370903e-01	7.373871342805549123e-01	8.762031078819654262e-01	8.686935671402774561e-01	0.000000000000000000e+00	8.927887465162205327e-01	9.512340150905829184e-01	9.169545201462599993e-01	1.559705256689406294e+00	1.692374388087817927e+00	9.584772600731300551e-01	1.657152330911474181e+00	8.596275187312807375e-01	8.320322467132437172e-01	1.644256246052287818e+00	1.709536441215298908e+00	1.559482221970136973e+00	8.483803912842192707e-01	8.607284963672110489e-01	8.198490603555820266e-01	7.568677304580676557e-01	8.339090402925199985e-01	9.343467835701386726e-01	8.014833332058139970e-01	8.454921392126185653e-01	1.762814763614067637e+00	1.712396252568339161e+00	9.463943732581102664e-01	9.071523309114740696e-01	9.381015539409827131e-01	9.071523309114740696e-01	8.238339341455889198e-01	9.503708333014534437e-01	9.241901956421096909e-01	1.655117236585471163e+00	8.686935671402774561e-01	9.343467835701386726e-01	9.353491816164763994e-01	1.718424678806643069e+00	1.698811296790031955e+00	8.686935671402774561e-01	8.927887465162205327e-01	8.927887465162205327e-01
9.285258310108136515e-01	8.509288015000140426e-01	1.782937617185403889e+00	9.629629629629630205e-01	1.784382716089411458e+00	8.298965456400571039e-01	9.006192010000093617e-01	8.796141469142307878e-01	9.518874775675312261e-01	1.767396545640057104e+00	9.037749551350623411e-01	8.979379273840342179e-01	9.358499700900415608e-01	1.654677078359984232e+00	8.927887465162205327e-01	0.000000000000000000e+00	9.241901956421096909e-01	1.726173789104468614e+00	1.550221564541788499e+00	1.736587704919911879e+00	1.790368074887952243e+00	1.653774955135062452e+00	1.639238154243084500e+00	8.839482293628680987e-01	9.037749551350623411e-01	9.037749551350623411e-01	1.718622386398907853e+00	9.214325798681614055e-01	9.037749551350623411e-01	1.683564695955898305e+00	9.160078948868384252e-01	1.671782662631638106e+00	9.319586182560228860e-01	8.456966500379080598e-01	8.398718461949128411e-01	1.759437387837655908e+00	8.716999401800831215e-01	1.829896545640057104e+00	9.037749551350623411e-01	8.716999401800831215e-01	9.037749551350623411e-01	8.782838761099631686e-01	9.485655500126359829e-01	9.214325798681614055e-01	9.245148643903602359e-01	1.681958618256022886e+00	1.777347871185062989e+00	9.329974789827192305e-01	1.772874620771017096e+00	9.580039474434192126e-01	9.319586182560228860e-01	8.888888888888888395e-01	8.888888888888888395e-01
9.756170075452914592e-01	9.321936496379189530e-01	1.804483590408492821e+00	9.241901956421096909e-01	9.698762383435610701e-01	9.767880827278685452e-01	9.660968248189595320e-01	9.178621482709909962e-01	1.712030535270599341e+00	1.744776992641379421e+00	1.712030535270599341e+00	9.071523309114740696e-01	9.562311890467591891e-01	9.535761654557370903e-01	9.512340150905829184e-01	9.241901956421096909e-01	0.000000000000000000e+00	8.238339341455889198e-01	1.604113611921407667e+00	9.463943732581102664e-01	9.706389890242648200e-01	9.343467835701386726e-01	1.719431538206251275e+00	9.604096208767551879e-01	1.688664601284288969e+00	1.745795711426851637e+00	1.688993961652940357e+00	8.927887465162205327e-01	1.745795711426851637e+00	9.363070244701517941e-01	9.713465872469373430e-01	1.710214560681165175e+00	1.764808439327643086e+00	8.947206390484605532e-01	9.089553699088462890e-01	1.808066154297579775e+00	9.562311890467591891e-01	1.851514092839771308e+00	1.721306435560501669e+00	9.124623780935182671e-01	8.686935671402774561e-01	9.584772600731300551e-01	1.751863496191317759e+00	9.463943732581102664e-01	9.227460696063093382e-01	1.759736411778720200e+00	1.828576165455737090e+00	9.085699358235010958e-01	1.848357343585299351e+00	9.140397617408120290e-01	9.535761654557370903e-01	1.813079084530998530e+00	1.754059221987525508e+00
9.169545201462599993e-01	9.422649730810374047e-01	1.683341845689169780e+00	1.674739339117104819e+00	1.793710172489149990e+00	9.209430584957905008e-01	1.673457471263854357e+00	9.067495191759685769e-01	8.881966011250105320e-01	9.209430584957905008e-01	8.881966011250105320e-01	9.209430584957905008e-01	1.780065123192348109e+00	1.777410099601326010e+00	9.169545201462599993e-01	1.726173789104468614e+00	8.238339341455889198e-01	0.000000000000000000e+00	1.711419905828373667e+00	1.770228307403699297e+00	1.776393202250021064e+00	1.758180717715727592e+00	1.749127437928148510e+00	1.748986766859503827e+00	1.763196601125010421e+00	1.877715250644247158e+00	8.651600275073515478e-01	1.662259248830568303e+00	1.763196601125010421e+00	1.706569827067654366e+00	1.667774519019420865e+00	1.750863560438780109e+00	1.851301303716398561e+00	8.804771390665606656e-01	9.379826327053957247e-01	1.691082371551653640e+00	1.780065123192348109e+00	1.863348893404370266e+00	1.746846518110348523e+00	1.736296312239107298e+00	1.692527501285866265e+00	1.585532861870821986e+00	1.737619996209417872e+00	1.662259248830568303e+00	1.746580003751898147e+00	1.711419905828373667e+00	1.851301303716398561e+00	1.732403869969090016e+00	1.837244714490276820e+00	1.737873695886400949e+00	1.777410099601326010e+00	1.809743266662480643e+00	1.767849949571841828e+00
1.683951801070574295e+00	9.087129070824723209e-01	2.329100362523819356e+00	1.632757445273348651e+00	1.879095463194517812e+00	1.566987298107780813e+00	1.605915610066241062e+00	1.626199212329312305e+00	1.698223304703363024e+00	1.779029130879203890e+00	8.232233047033631346e-01	1.566987298107780813e+00	1.479779942740059528e+00	1.566987298107780813e+00	1.559705256689406294e+00	1.550221564541788499e+00	1.604113611921407667e+00	1.711419905828373667e+00	0.000000000000000000e+00	2.383998030051198480e+00	2.484355700482810736e+00	2.257200720173255348e+00	1.557021515443095083e+00	1.588233374425854327e+00	6.464466094067262691e-01	1.396446609406726269e+00	1.747845468558922200e+00	7.113248654051871345e-01	1.521446609406726269e+00	1.612310111107519539e+00	1.533150704130237463e+00	1.528750679570131776e+00	1.469669914110089515e+00	1.493106975169194772e+00	1.541483310283497721e+00	2.458903999902956272e+00	1.699650809903130888e+00	2.367607841494123733e+00	1.609262792789221352e+00	1.439159338429278456e+00	1.507200720173255570e+00	1.453125975658025926e+00	1.641572504805976607e+00	1.544658198738520394e+00	1.807438970374105613e+00	1.646446609406726269e+00	2.361928812542301692e+00	1.559407781428877371e+00	2.347716720319080075e+00	1.768668832144364877e+00	1.693813782152102654e+00	1.629209188101401917e+00	7.958758547680685469e-01
9.241901956421096909e-01	1.614864831145061963e+00	1.852004885577931859e+00	9.214325798681614055e-01	1.744828265592822225e+00	1.693711412691779383e+00	1.672980582368184699e+00	9.148743469241251702e-01	1.824075744403897748e+00	1.843645495755850572e+00	1.784918692009320740e+00	1.686612014274196492e+00	1.857282549958203077e+00	1.729486660559823807e+00	1.692374388087817927e+00	1.736587704919911879e+00	9.463943732581102664e-01	1.770228307403699297e+00	2.383998030051198480e+00	0.000000000000000000e+00	1.878399431576967871e+00	1.810617139895587702e+00	1.757252265676304992e+00	1.810308758479465929e+00	1.841894266570280880e+00	1.841894266570280880e+00	1.789135424231738991e+00	1.672673164646011568e+00	1.825207535003223747e+00	9.009852457023325156e-01	1.689282796092347105e+00	1.684054787883676241e+00	1.729486660559823807e+00	8.908910548820038189e-01	1.654632627539317058e+00	1.828429313022208680e+00	1.793132520048244416e+00	1.830971241500932045e+00	1.757260433925791787e+00	1.801803974244529094e+00	1.757260433925791787e+00	1.717060204905389131e+00	1.748033912024860914e+00	1.672673164646011568e+00	1.786062571209812155e+00	1.729486660559823807e+00	1.867387349058463375e+00	9.289330945481298896e-01	1.820140037356888119e+00	1.848059633299836246e+00	1.796399936629696992e+00	2.585163134604038238e+00	1.813739379900957793e+00
1.795348932036484602e+00	1.742264973081037560e+00	1.819614657360619558e+00	9.569668517088064652e-01	1.780362537433467285e+00	9.604715292478952504e-01	9.422649730810374047e-01	1.739308595015549574e+00	8.881966011250105320e-01	1.844002427300851288e+00	1.763196601125010421e+00	1.695864394353685078e+00	1.834680367955095370e+00	9.209430584957905008e-01	9.584772600731300551e-01	1.790368074887952243e+00	9.706389890242648200e-01	1.776393202250021064e+00	2.484355700482810736e+00	1.878399431576967871e+00	0.000000000000000000e+00	1.904985772594403493e+00	1.787312437539578358e+00	1.790509506786373883e+00	2.568906689845692259e+00	2.617028167284591866e+00	1.753819487864642701e+00	1.773030835077623824e+00	1.819205756440341215e+00	1.739502546742587974e+00	9.512049963525733842e-01	1.762829175487371502e+00	1.820884088220852126e+00	1.735245305278330985e+00	1.765772196407501049e+00	1.842919395620189027e+00	1.825403008942525940e+00	9.354502775632097533e-01	1.809059997681010667e+00	1.783694833951258385e+00	1.839332556164542165e+00	1.537165660747160878e+00	1.731960821991176847e+00	1.862117915715098437e+00	9.561470990346485621e-01	1.796901646390481444e+00	1.795943058495790501e+00	1.789460549165604597e+00	1.890775053988587251e+00	1.884678750765076849e+00	9.209430584957905008e-01	1.851266006589350699e+00	1.807378420323946688e+00
1.740862174438989385e+00	1.734228222354012861e+00	1.832873331625269442e+00	1.775356939885693430e+00	1.898848237323057297e+00	1.674579858739116967e+00	1.788066412559829566e+00	8.957427929714626424e-01	1.843614189457194019e+00	1.858882303932738456e+00	1.791987426415539097e+00	1.661611652351681512e+00	1.890577972616897862e+00	1.822021814894013936e+00	1.657152330911474181e+00	1.653774955135062452e+00	9.343467835701386726e-01	1.758180717715727592e+00	2.257200720173255348e+00	1.810617139895587702e+00	1.904985772594403493e+00	0.000000000000000000e+00	1.738120711723642575e+00	1.599244327711118130e+00	2.341751709536136872e+00	2.416666666666666963e+00	1.770003870279076352e+00	1.545875854768068436e+00	1.791987426415539097e+00	1.744026271744210543e+00	1.640891054882003708e+00	1.802492312147431219e+00	1.881633441687300401e+00	1.616369379043787857e+00	9.306624754718463288e-01	2.595019415131250007e+00	1.890577972616897862e+00	2.577896976047132860e+00	1.739356982428656551e+00	1.583333333333333481e+00	7.500000000000000000e-01	1.591886116991581002e+00	1.840014971713927361e+00	1.545875854768068436e+00	1.740287572844698927e+00	2.486587704919911879e+00	2.492643969533312909e+00	1.786849691675368446e+00	1.826237988285770886e+00	1.848386545310950702e+00	1.822021814894013936e+00	2.542663844023951292e+00	1.835549866428578092e+00
